Code,School Name,Street,Suburb,State,Postcode,Postal Street,Postal Suburb,Postal State,Postal Postcode,Latitude,Longitude,Phone,Education Region,Broad Classification,Classification Group,Low Year,High Year,KIN,PPR,Y01,Y02,Y03,Y04,Y05,Y06,UPR,Y07,Y08,Y09,Y10,Y11,Y12,USE,Total Students
1394,ST MARY MACKILLOP COLLEGE,COLLEGE AVENUE,WEST BUSSELTON,WA,6280,PO BOX 5370,WEST BUSSELTON,WA,6280,-33.66260748,115.3302509,08 9752 7400,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,82,60,70,68,76,78,84,96,,171,178,178,146,112,100,,"1,499"
1038,ST MARY STAR OF THE SEA CATHOLIC SCHOOL,JOHNSTON STREET,CARNARVON,WA,6701,JOHNSTON STREET,CARNARVON,WA,6701,-24.88555971,113.6586924,08 9941 1328,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,28,26,31,28,21,22,28,27,,29,27,24,13,12,6,,322
1157,ST MARY'S ANGLICAN GIRLS' SCHOOL,75 ELLIOTT ROAD,KARRINYUP,WA,6018,75 ELLIOTT ROAD,KARRINYUP,WA,6018,-31.87697112,115.766244,08 9341 9111,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,19,24,44,33,46,52,78,92,,162,184,195,186,187,167,,"1,469"
1387,ST MARY'S CATHOLIC PRIMARY SCHOOL,18 MARY STREET,BUNBURY,WA,6230,18 MARY STREET,BUNBURY,WA,6230,-33.34321035,115.6449424,08 9726 7500,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,48,29,30,27,29,30,30,29,,,,,,,,,252
1024,ST MARY'S CATHOLIC SCHOOL,KNAPP STREET,BOYUP BROOK,WA,6244,KNAPP STREET,BOYUP BROOK,WA,6244,-33.83782677,116.3858836,08 9765 1333,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,5,16,3,4,7,7,16,14,,,,,,,,,72
1227,ST MARY'S COLLEGE,3 PORT DRIVE,BROOME,WA,6725,3 PORT DRIVE,BROOME,WA,6725,-17.96107323,122.222487,08 9194 9500,KIMBERLEY,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,48,69,50,59,61,58,56,65,,72,83,73,54,50,36,,834
1088,ST MARY'S PRIMARY SCHOOL,DUGAN STREET,KALGOORLIE,WA,6433,DUGAN STREET,KALGOORLIE,WA,6433,-30.74327964,121.4718278,08 9092 0900,GOLDFIELDS,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,57,58,58,56,53,55,44,49,,,,,,,,,430
1141,ST MARY'S SCHOOL,26 MARY STREET,NORTHAMPTON,WA,6535,26 MARY STREET,NORTHAMPTON,WA,6535,-28.35047262,114.6295977,08 9934 1112,MIDWEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,12,11,6,13,7,15,12,5,,,,,,,,,81
1113,ST MARY'S SCHOOL,37 SOUTH AVENUE,MERREDIN,WA,6415,37 SOUTH AVENUE,MERREDIN,WA,6415,-31.48713246,118.2746675,08 9041 1907,WHEATBELT,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,20,14,20,24,17,19,20,15,,,,,,,,,149
1059,ST MARY'S SCHOOL,BENTLEY STREET,DONNYBROOK,WA,6239,BENTLEY STREET,DONNYBROOK,WA,6239,-33.57519912,115.818426,08 97324700,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,15,18,19,14,10,20,20,22,,,,,,,,,138
1131,ST MATTHEW'S SCHOOL,9 GLYDE STREET,NARROGIN,WA,6312,9 GLYDE STREET,NARROGIN,WA,6312,-32.93530913,117.1744858,08 9853 9500,WHEATBELT,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,16,17,24,18,27,19,18,18,,,,,,,,,157
1028,ST MICHAEL'S SCHOOL,11-13 SOMMERS ROAD,BRUNSWICK JUNCTION,WA,6224,11-13 SOMMERS ROAD,BRUNSWICK JUNCTION,WA,6224,-33.25458537,115.837794,08 9726 1317,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,5,12,3,11,8,7,12,18,,,,,,,,,76
1012,ST MICHAEL'S SCHOOL,3 JAMES STREET,BASSENDEAN,WA,6054,3 JAMES STREET,BASSENDEAN,WA,6054,-31.905456,115.949922,08 6278 9888,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,28,30,30,28,30,27,33,32,,,,,,,,,238
1073,ST MUNCHIN'S CATHOLIC SCHOOL,1 ISDELL PLACE,GOSNELLS,WA,6110,1 ISDELL PLACE,GOSNELLS,WA,6110,-32.08196889,115.9873399,08 9234 7555,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,52,45,49,41,36,50,43,41,,,,,,,,,357
1162,ST NORBERT COLLEGE,135 TREASURE ROAD,QUEENS PARK,WA,6107,135 TREASURE ROAD,QUEENS PARK,WA,6107,-32.00436432,115.9403443,08 9350 5433,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y07,Y12,,,,,,,,,,164,162,162,156,134,133,,911
1066,ST PATRICK'S PRIMARY SCHOOL,8 ELLEN STREET,FREMANTLE,WA,6160,8 ELLEN STREET,FREMANTLE,WA,6160,-32.05135647,115.7486458,08 9239 1100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,26,13,15,19,19,25,24,30,,,,,,,,,171
1094,ST PATRICK'S SCHOOL,AMHERST STREET,KATANNING,WA,6317,PO BOX 857,KATANNING,WA,6317,-33.689092,117.540217,08 9820 8100,WHEATBELT,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,10,17,14,8,9,10,6,9,,,,,,,,,83
1255,ST PAUL'S PRIMARY SCHOOL,37 WELLARD WAY,KARRATHA,WA,6714,37 WELLARD WAY,KARRATHA,WA,6714,-20.73371058,116.8496741,08 9185 7500,PILBARA,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,48,32,48,56,54,47,63,54,,,,,,,,,402
1126,ST PAUL'S PRIMARY SCHOOL,CNR LEAROYD AND ROOKWOOD ST,MOUNT LAWLEY,WA,6050,CNR LEAROYD AND ROOKWOOD ST,MOUNT LAWLEY,WA,6050,-31.92535899,115.8642209,08 9462 6000,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,43,28,26,30,32,21,26,24,,,,,,,,,230
1084,ST PETER'S PRIMARY SCHOOL,103 WOOD STREET,INGLEWOOD,WA,6052,103 WOOD STREET,INGLEWOOD,WA,6052,-31.91205537,115.8849241,08 9338 9900,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,106,92,95,88,96,88,91,96,,,,,,,,,752
1050,ST PIUS X CATHOLIC SCHOOL,CNR LEY ST/CLOISTER AVENUE,MANNING,WA,6152,CNR LEY ST/CLOISTER AVENUE,MANNING,WA,6152,-32.01686406,115.8634264,08 9416 5600,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,40,31,30,25,27,22,19,20,,,,,,,,,214
1341,ST SIMON PETER CATHOLIC PRIMARY SCHOOL,18 PRENDIVILLE AVENUE,OCEAN REEF,WA,6027,18 PRENDIVILLE AVENUE,OCEAN REEF,WA,6027,-31.7521962,115.7376881,08 9301 6888,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,110,67,73,86,85,93,76,91,,,,,,,,,681
1309,ST STEPHEN'S SCHOOL,100 DOVERIDGE DRIVE,DUNCRAIG,WA,6023,100 DOVERIDGE DRIVE,DUNCRAIG,WA,6023,-31.8192748,115.7806424,08 9243 2100,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,124,91,98,100,114,119,144,134,,211,178,188,179,170,176,,"2,026"
1385,ST THOMAS MORE CATHOLIC PRIMARY SCHOOL,30 WALLCLIFFE ROAD,MARGARET RIVER,WA,6285,30 WALLCLIFFE ROAD,MARGARET RIVER,WA,6285,-33.95314926,115.0688027,08 9757 3544,SOUTH WEST,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,28,12,25,19,19,12,28,26,,,,,,,,,169
1044,ST THOMAS' PRIMARY SCHOOL,8 WARDEN STREET,CLAREMONT,WA,6010,8 WARDEN STREET,CLAREMONT,WA,6010,-31.97747472,115.7889843,08 9286 9500,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,26,21,24,21,26,17,26,22,,,,,,,,,183
1111,ST VINCENT'S SCHOOL,114 PARMELIA AVENUE,PARMELIA,WA,6167,114 PARMELIA AVENUE,PARMELIA,WA,6167,-32.25275368,115.8260441,08 6173 8600,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,60,58,58,63,56,60,59,52,,,,,,,,,466
1224,STAR OF THE SEA PRIMARY SCHOOL,SWINSTONE STREET,ROCKINGHAM,WA,6168,SWINSTONE STREET,ROCKINGHAM,WA,6168,-32.28529599,115.7317146,08 9553 9500,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,83,91,79,88,90,96,97,88,,,,,,,,,712
1242,STRELLEY COMMUNITY SCHOOL,WARRALONG STATION,VIA PORT HEDLAND,WA,6721,WARRALONG STATION,VIA PORT HEDLAND,WA,6721,-20.43710217,118.988487,08 9176 4925,PILBARA,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,1,7,6,9,5,5,9,6,,8,7,2,6,4,5,,80
5424,SUBIACO PRIMARY SCHOOL,271 BAGOT ROAD,SUBIACO,WA,6008,271 BAGOT ROAD,SUBIACO,WA,6008,-31.95080163,115.8220433,08 9207 7900,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,77,96,96,98,101,90,81,89,,,,,,,,,728
5813,SUCCESS PRIMARY SCHOOL,390 WENTWORTH PARADE,SUCCESS,WA,6164,390 WENTWORTH PARADE,SUCCESS,WA,6164,-32.1525476,115.8495396,08 6174 2600,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,81,90,98,101,97,89,99,83,,,,,,,,,738
5143,SUTHERLAND DIANELLA PRIMARY SCHOOL,5 SUTHERLAND AVENUE,DIANELLA,WA,6059,5 SUTHERLAND AVENUE,DIANELLA,WA,6059,-31.89361305,115.8646325,08 9268 8600,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,42,49,39,39,55,42,46,51,,,,,,,,,363
1304,SWAN CHRISTIAN COLLEGE,381 GREAT NORTHERN HIGHWAY,MIDDLE SWAN,WA,6056,381 GREAT NORTHERN HIGHWAY,MIDDLE SWAN,WA,6056,-31.85830659,116.0117533,08 9374 8300,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,58,44,45,55,60,61,77,80,,147,156,182,184,189,158,,"1,496"
1464,SWAN VALLEY ANGLICAN COMMUNITY SCHOOL,SWANLEIGH PARADE,AVELEY,WA,6069,SWANLEIGH PARADE,AVELEY,WA,6069,-31.79434482,115.9854516,08 9297 9506,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,88,75,56,72,67,66,100,78,,117,110,107,91,95,84,,"1,206"
5428,SWAN VIEW PRIMARY SCHOOL,380 MORRISON ROAD,SWAN VIEW,WA,6056,380 MORRISON ROAD,SWAN VIEW,WA,6056,-31.88690093,116.0489988,08 9257 0400,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,31,36,37,21,37,34,36,41,,,,,,,,,273
4118,SWAN VIEW SENIOR HIGH SCHOOL,GLADSTONE AVENUE,SWAN VIEW,WA,6056,GLADSTONE AVENUE,SWAN VIEW,WA,6056,-31.8874797,116.0443339,08 9294 6100,NORTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,101,111,123,100,103,55,,593
5425,SWANBOURNE PRIMARY SCHOOL,NARLA ROAD,SWANBOURNE,WA,6010,NARLA ROAD,SWANBOURNE,WA,6010,-31.97300265,115.7703599,08 9253 5300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,59,50,64,57,61,48,63,62,,,,,,,,,464
5507,TAKARI PRIMARY SCHOOL,5 RICKMAN STREET,BALCATTA,WA,6021,5 RICKMAN STREET,BALCATTA,WA,6021,-31.8688741,115.8217073,08 9253 4550,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,19,22,29,21,23,26,18,19,,,,,,,,,177
5430,TAMBELLUP PRIMARY SCHOOL,TAYLOR STREET,TAMBELLUP,WA,6320,TAYLOR STREET,TAMBELLUP,WA,6320,-34.03968903,117.6428315,08 9825 1144,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,9,6,4,4,3,9,6,8,,,,,,,,,49
5690,TAMBREY PRIMARY SCHOOL,LOT 4225 TAMBREY DRIVE,KARRATHA,WA,6714,LOT 4225 TAMBREY DRIVE,KARRATHA,WA,6714,-20.742486,116.80111,08 9186 7400,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,89,102,92,85,91,77,71,65,,,,,,,,,672
5431,TAMMIN PRIMARY SCHOOL,RIDLEY STREET,TAMMIN,WA,6409,RIDLEY STREET,TAMMIN,WA,6409,-31.63991544,117.4857268,08 9637 1051,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,6,5,7,3,2,4,8,1,,,,,,,,,36
5802,TAPPING PRIMARY SCHOOL,87 ST STEPHENS CRESCENT,TAPPING,WA,6065,87 ST STEPHENS CRESCENT,TAPPING,WA,6065,-31.71523945,115.7922496,08 6207 3100,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,57,74,69,65,90,77,90,110,,,,,,,,,632
1203,TELETHON SPEECH & HEARING,36 DODD STREET,WEMBLEY,WA,6014,36 DODD STREET,WEMBLEY,WA,6014,-31.92384064,115.8231847,08 9387 9888,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,8,3,4,7,5,5,8,2,,11,2,1,6,3,3,,68
1267,THE BEEHIVE MONTESSORI SCHOOL INC,CURTIN AVENUE,MOSMAN PARK,WA,6012,CURTIN AVENUE,MOSMAN PARK,WA,6012,-32.01798492,115.7522159,08 9383 1283,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y09,39,25,28,21,20,16,19,15,,3,3,6,,,,,195
1261,THE JAPANESE SCHOOL IN PERTH,30 MARAPANA ROAD,CITY BEACH,WA,6015,30 MARAPANA ROAD,CITY BEACH,WA,6015,-31.935718,115.764551,08 9285 1758,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y01,Y07,,,10,5,7,7,3,1,,4,,,,,,,37
1333,THE KING'S COLLEGE,170 BERTRAM ROAD,WELLARD,WA,6170,170 BERTRAM ROAD,WELLARD,WA,6170,-32.25439916,115.839073,08 9411 4100,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,43,43,30,25,35,39,35,35,,64,78,78,67,34,22,,628
1186,THE MONTESSORI SCHOOL,18 MONTESSORI PLACE,KINGSLEY,WA,6026,18 MONTESSORI PLACE,KINGSLEY,WA,6026,-31.81228862,115.8077784,08 9409 9151,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,18,23,23,22,20,19,18,8,,12,3,10,2,5,2,,185
1604,THE SILVER TREE STEINER SCHOOL,695 ROLAND ROAD,PARKERVILLE,WA,6081,695 ROLAND ROAD,PARKERVILLE,WA,6081,-31.86810533,116.1380466,08 9295 4787,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,24,20,27,25,21,26,16,34,,,,,,,,,193
5434,THORNLIE PRIMARY SCHOOL,THORNLIE AVENUE,THORNLIE,WA,6108,THORNLIE AVENUE,THORNLIE,WA,6108,-32.05332144,115.9659731,08 9232 3450,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,37,64,58,37,39,41,42,,,,,,,,,357
4055,THORNLIE SENIOR HIGH SCHOOL,2 OVENS ROAD,THORNLIE,WA,6108,2 OVENS ROAD,THORNLIE,WA,6108,-32.06627622,115.959641,08 6235 7900,SOUTH METROPOLITAN,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,204,210,204,179,173,185,,"1,155"
5435,THREE SPRINGS PRIMARY SCHOOL,CARTER STREET,THREE SPRINGS,WA,6519,CARTER STREET,THREE SPRINGS,WA,6519,-29.53502154,115.7611349,08 9954 3700,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,9,8,7,7,12,9,7,7,,,,,,,,,66
5814,TJUNTJUNTJARA REMOTE COMMUNITY SCHOOL,TJUNTJUNTJARA COMMUNITY,GREAT VICTORIA DESERT,WA,6431,LOCKED BAG 41,KALGOORLIE,WA,6430,-29.340704,127.097708,08 9037 1113,GOLDFIELDS,Remote Community Schools,PRIMARY SCHOOLS,Y01,Y11,,,3,5,1,2,4,1,,1,5,2,2,1,,,27
5549,TOM PRICE PRIMARY SCHOOL,857 WATTLE STREET,TOM PRICE,WA,6751,857 WATTLE STREET,TOM PRICE,WA,6751,-22.6945611,117.7933414,08 9188 3000,PILBARA,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,47,43,48,49,36,34,42,29,,,,,,,,,328
4100,TOM PRICE SENIOR HIGH SCHOOL,MILPERA STREET,TOM PRICE,WA,6751,MILPERA STREET,TOM PRICE,WA,6751,-22.68733347,117.7946827,08 9188 3650,PILBARA,Senior High Schools,SECONDARY SCHOOLS,Y07,Y12,,,,,,,,,,66,57,49,41,37,36,,286
4101,TOODYAY DISTRICT HIGH SCHOOL,DRUMMOND STREET EAST,TOODYAY,WA,6566,PO BOX 75,TOODYAY,WA,6566,-31.54802031,116.4726619,08 9578 2000,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y10,23,22,30,26,29,25,17,22,,33,28,21,28,,,,304
1406,TRANBY COLLEGE,90 ARPENTEUR DRIVE,BALDIVIS,WA,6171,90 ARPENTEUR DRIVE,BALDIVIS,WA,6171,-32.3405703,115.8002428,08 9524 2424,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,45,36,39,33,43,52,49,49,,45,59,54,68,58,49,,679
5440,TRAYNING PRIMARY SCHOOL,ADAM STREET,TRAYNING,WA,6488,PO BOX 77,TRAYNING,WA,6488,-31.11523623,117.7897864,08 9683 1084,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,1,,1,2,4,2,2,3,,,,,,,,,15
5834,TREENDALE PRIMARY SCHOOL,CNR OPAL DRIVE & AZURITE DRIVE,AUSTRALIND,WA,6233,5 OPAL DRIVE,AUSTRALIND,WA,6233,-33.28194663,115.735559,08 9797 5100,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,76,62,75,76,78,80,68,62,,,,,,,,,577
1218,TREETOPS MONTESSORI SCHOOL,12 BEENONG ROAD,DARLINGTON,WA,6070,12 BEENONG ROAD,DARLINGTON,WA,6070,-31.92002226,116.074229,08 9299 6725,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,11,10,11,7,9,14,7,8,,10,6,8,4,6,1,,112
1151,TRINITY COLLEGE,2 TRINITY AVENUE,EAST PERTH,WA,6004,2 TRINITY AVENUE,EAST PERTH,WA,6004,-31.96013472,115.8825766,08 9223 8133,NORTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,Y04,Y12,,,,,,59,62,97,,184,182,184,177,145,177,,"1,267"
5831,TUART FOREST PRIMARY SCHOOL,CRYSTAL BEND,DALYELLUP,WA,6230,PO BOX 281,BUNBURY,WA,6231,-33.39160056,115.6346071,08 9791 0350,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,56,59,55,54,63,49,66,56,,,,,,,,,458
8278,TUART HILL COMMUNITY KINDERGARTEN,114 STONEHAM STREET,TUART HILL,WA,6060,114 STONEHAM STREET,TUART HILL,WA,6060,-31.90322468,115.835784,08 9444 3922,NORTH METROPOLITAN,Community Kindergartens,COMMUNITY KINDERGARTENS,KIN,KIN,18,,,,,,,,,,,,,,,,18
5441,TUART HILL PRIMARY SCHOOL,BANKSIA STREET,TUART HILL,WA,6060,BANKSIA STREET,TUART HILL,WA,6060,-31.9013793,115.8408151,08 9413 1500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,67,74,65,68,60,56,48,47,,,,,,,,,485
5840,TUART RISE PRIMARY SCHOOL,31 KEMPEANA WAY,BALDIVIS,WA,6171,31 KEMPEANA WAY,BALDIVIS,WA,6171,-32.35318209,115.8141819,08 9553 0800,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,80,86,116,100,94,110,82,93,,,,,,,,,761
5797,TWO ROCKS PRIMARY SCHOOL,51 RESOLUTE DRIVE,TWO ROCKS,WA,6037,51 RESOLUTE DRIVE,TWO ROCKS,WA,6037,-31.48931676,115.5911503,08 9562 8300,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,54,77,48,54,67,60,48,52,,,,,,,,,460
5427,UPPER SWAN PRIMARY SCHOOL,1204 GREAT NORTHERN HIGHWAY,UPPER SWAN,WA,6069,1204 GREAT NORTHERN HIGHWAY,UPPER SWAN,WA,6069,-31.78681941,116.0251271,08 9297 7050,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,50,61,64,48,53,58,51,,,,,,,,,424
1369,URSULA FRAYNE CATHOLIC COLLEGE,15 DUNCAN STREET,VICTORIA PARK,WA,6100,15 DUNCAN STREET,VICTORIA PARK,WA,6100,-31.97297817,115.8990335,08 9470 0900,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y12,89,60,60,60,60,64,63,64,,163,160,158,162,137,153,,"1,453"
5516,USELESS LOOP PRIMARY SCHOOL,15 WILSON RISE,USELESS LOOP,WA,6537,LOCKED BAG 1000,DENHAM,WA,6537,-26.13539034,113.4186818,08 9948 1292,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,2,7,5,6,1,4,5,1,,,,,,,,,31
5443,VASSE PRIMARY SCHOOL,17 KALOORUP ROAD,VASSE,WA,6280,PO BOX 21,VASSE,WA,6280,-33.68018743,115.2489773,08 9746 3700,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,79,94,106,88,110,102,116,116,,,,,,,,,811
1246,VICTORIA PARK CHRISTIAN SCHOOL,27 COLOMBO STREET,VICTORIA PARK,WA,6100,27 COLOMBO STREET,VICTORIA PARK,WA,6100,-31.97105458,115.8888111,08 9362 2626,SOUTH METROPOLITAN,NON-GOVT SCHOOLS,NON-GOVERNMENT,KIN,Y06,30,26,14,21,8,12,7,10,,,,,,,,,128
5444,VICTORIA PARK PRIMARY SCHOOL,1 CARGILL STREET,VICTORIA PARK,WA,6100,1 CARGILL STREET,VICTORIA PARK,WA,6100,-31.97137092,115.8922127,08 6216 4900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,39,60,59,68,68,65,57,51,,,,,,,,,467
5592,WADDINGTON PRIMARY SCHOOL,15 HENNIKER WAY,KOONDOOLA,WA,6064,15 HENNIKER WAY,KOONDOOLA,WA,6064,-31.84424333,115.8681525,08 9462 9500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,14,14,10,8,10,7,11,8,,,,,,,,,82
5625,WAGGRAKINE PRIMARY SCHOOL,9 HALL ROAD,WAGGRAKINE,WA,6530,PO BOX 7228,GERALDTON,WA,6530,-28.71870352,114.6369427,08 9968 1800,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,48,55,64,63,77,53,74,57,,,,,,,,,491
4102,WAGIN DISTRICT HIGH SCHOOL,10 RANFORD STREET,WAGIN,WA,6315,10 RANFORD STREET,WAGIN,WA,6315,-33.31189146,117.3404578,08 9861 3200,WHEATBELT,District High Schools,DISTRICT HIGH SCHOOLS,KIN,Y11,17,15,18,25,27,25,27,22,,15,17,14,12,1,,,235
5781,WAIKIKI PRIMARY SCHOOL,ARNSIDE BEND,WAIKIKI,WA,6169,ARNSIDE BEND,WAIKIKI,WA,6169,-32.31926622,115.7621332,08 9553 0900,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,31,48,41,51,46,38,57,32,,,,,,,,,344
5448,WALKAWAY PRIMARY SCHOOL,10 EVANS ROAD,WALKAWAY,WA,6528,10 EVANS ROAD,WALKAWAY,WA,6528,-28.93930719,114.7991226,08 9926 0200,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,10,9,6,7,11,7,10,6,,,,,,,,,66
5525,WALLISTON PRIMARY SCHOOL,11 DIANELLA ROAD,WALLISTON,WA,6076,11 DIANELLA ROAD,WALLISTON,WA,6076,-31.99851134,116.06935,08 9291 2000,SOUTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,31,47,28,34,26,29,30,24,,,,,,,,,249
5449,WALPOLE PRIMARY SCHOOL,CNR LATHAM/SWAN STREETS,WALPOLE,WA,6398,PO BOX 310,WALPOLE,WA,6398,-34.97861268,116.7282223,08 6871 0200,SOUTH WEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,5,6,5,5,6,4,8,6,,,,,,,,,45
5714,WANANAMI REMOTE COMMUNITY SCHOOL,MOUNT BARNETT STATION,DERBY,WA,6728,PMB 992,DERBY,WA,6728,-16.719944,125.930247,08 9191 7006,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,2,3,4,3,3,6,6,5,,,,,,,,,32
5451,WANDERING PRIMARY SCHOOL,2 WATTS STREET,WANDERING,WA,6308,C/- POST OFFICE,WANDERING,WA,6308,-32.67789673,116.6727061,08 9884 2950,WHEATBELT,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,4,7,3,4,2,5,2,3,,,,,,,,,30
5822,WANDINA PRIMARY SCHOOL,LOT 745 AJAX DRIVE,WANDINA,WA,6530,PO BOX 7219,GERALDTON,WA,6530,-28.816506,114.634667,08 9968 1150,MIDWEST,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,58,49,63,62,57,57,72,55,,,,,,,,,473
5101,WANGKATJUNGKA REMOTE COMMUNITY SCHOOL,WANGKATJUNGKA REMOTE COMMUNITY,CHRISTMAS CREEK,WA,6765,PO BOX 23,FITZROY CROSSING,WA,6765,-18.885222,125.926869,08 9191 4754,KIMBERLEY,Remote Community Schools,PRIMARY SCHOOLS,KIN,Y06,3,7,8,8,4,5,7,5,,,,,,,,,47
5454,WANNEROO PRIMARY SCHOOL,15 SHAW ROAD,WANNEROO,WA,6065,15 SHAW ROAD,WANNEROO,WA,6065,-31.75136276,115.7998794,08 9306 0500,NORTH METROPOLITAN,Primary Schools,PRIMARY SCHOOLS,KIN,Y06,56,63,53,63,59,44,63,56,,,,,,,,,457
